Original File Name,Renamed File Name,Associated MIA Object,Object Credit / Description,Photo Credit,Image Source,Contact Info,Permissions,Image Received & QC'd,Image Pass QC,Image Ready for Release,Additional Notes
140409_mia327_0489.jpg,N/A,2012.77a-d,"Installation view of Do Ho Suh's ""Some/One,"" 2008 The Minneapolis Institute of Arts",©2014 Minneapolis Institute of Arts,Minneapolis Institute of Arts,"Gregory La Rico Archivist 
gregory@lehmannmaupin.com",(c)the artists; Lehmann Maupin,YES,YES,YES,
Armour_of_Korea.jpg,,2012.77a-d,Korean Armour,Kai Hendry,http://www.flickr.com/photos/hendry/189880446/in/photostream/,http://commons.wikimedia.org/wiki/File:Armour_of_Korea.jpg,"You are free:
to share – to copy, distribute and transmit the work
to remix – to adapt the work
Under the following conditions:
attribution – You must attribute the work in the manner specified by the author or licensor (but not in any way that suggests that they endorse you or your use of the work).",YES,YES,YES,IN CURATORIAL>SHARE>2015 TDX CONTEMPORARY>DO HO SUH
,,2012.77a-d,"TBD: FLOOR
",,,"Gregory La Rico Archivist 
gregory@lehmannmaupin.com",(c)the artists; Lehmann Maupin,,,,
,,2012.77a-d,"TBD: KARMA
",,,"Gregory La Rico Archivist 
gregory@lehmannmaupin.com",(c)the artists; Lehmann Maupin,,,,
,,2012.77a-d,TBD: METAL JACKET,,,"Gregory La Rico Archivist 
gregory@lehmannmaupin.com",(c)the artists; Lehmann Maupin,,,,
,,2012.77a-d,,,,,,,,,
,,75.4,"Nicolaus Baume, Sol LeWitt: Incomplete Open Cubes, p. 8","© 2001 Wadsworth Atheneum Museum of Art, 600 Main Street, Hartford, CT, 06103 USA--> redirected to ARS",,,,No,No,No,Permissions request sent to rights.repro@wadsworthatheneum.org on 12/8/2014; permissions request sent to jplewittcoll@gmail.com 12/15/2014
,,75.4,"Sol LeWitt, Buried
Cube Containing an Object of Importance but Little Value, 1968","@ 2012 LeWitt Estate /ARS, New York",http://www.wikiart.org/en/sol-lewitt/buried-cube-containing-an-object-of-importance-but-little-value-1968,,,No,No,No,
,,75.4,"Incomplete Open Cube
1974
Sol LeWitt
(United States, North America)
Painted aluminum
42 x 42 x 42 in. (106.7 x 106.7 x 106.7 cm)","© 2009 The LeWitt Estate / Artists Rights Society (ARS), New York ",,,,No,No,No,
,,81.76.73 ,"Animal Locomotion Plate 640
1887
Eadweard Muybridge
(Country Unknown, Continent Unknown)
Collotype
9 15/16 x 12 1/16 in. (25.24 x 30.64 cm) (image)
18 1/2 x 23 9/16 in. (46.99 x 59.85 cm) (sheet)
Gift of Samuel C. Gale, William H. Hinkle, Albert Loring, Charles M. Loring, Charles J. Martin, and Charles Alfred Pillsbury ",© 2014 Minneapolis Institute of Arts,,,,,,,
,,75.4,"Working Drawing for Incomplete Open Cubes, 1973-74 (The LeWitt Collection, Chester, CT) [Nicolaus Baume, Sol LeWitt: Incomplete Open Cubes, p 12]","© 2001 Wadsworth Atheneum Museum of Art, 600 Main Street, Hartford, Conneticut, 06103 USA",,Stacey Stachow <Stacey.Stachow@wadsworthatheneum.org> ,Requested a contract 12/23/2014,No,No,No,Permissions request ssent to rights.repro@wadsworthatheneum.org on 12/8/2014-- will hear back on Wednesday about $$
,,75.4,"Sol LeWitt, Incomplete Open Cubes, 1974 (SFMOMA)","SFMOMA; © The LeWitt Estate / Artists Rights Society (ARS), New York",http://www.sfmoma.org/explore/collection/artwork/20228,,,No,No,No,Holding for bulk ARS order
,,63.36,"Night
1948
Willem de Kooning
(United States, North America)
Oil on board
22 x 28 3/4in. (55.9 x 73cm) 28 x 34 x 1 1/2 in. (71.12 x
86.36 x 3.81 cm) (outer frame)
The John R. Van Derlip Fund and The Ethel Morrison Van Derlip Fund","© The Willem de Kooning Foundation / Artists Rights Society(ARS), New York",,,,No,No,No,Holding for bulk ARS order
,,75.4,"Incomplete Open Cube
1974
Sol LeWitt
(United States, North America)
Painted aluminum
42 x 42 x 42 in. (106.7 x 106.7 x 106.7 cm)","© 2009 The LeWitt Estate / Artists Rights Society (ARS), New York ",,,,,,,
,,69.132,"Tahkt-I-Sulayman Variation II
1969
Frank Stella
(United States, North America)
Acrylic on canvas
120 x 240 in. (304.8 x 609.6 cm)
Gift of Bruce B. Dayton 69.132 
","© 2014 Frank Stella / Artists Rights Society (ARS), New York",,,,,,,
,," P.72.12, 75.4, 69.132","Plate 7, from ""Work from Instructions""
1971
Sol LeWitt
(United States, North America)
Lithograph
20 x 20 in. (50.8 x 50.8 cm) (image) 28 1/8 x 28 in. (71.44 x 71.12 cm) (sheet)
The Ethel Morrison Van Derlip Fund
","© The LeWitt Estate / Artists Rights Society (ARS), New York",,,,No,No,No,Holding for bulk ARS order
,,75.4,"Plate 7, from ""Work from Instructions""
1971
Sol LeWitt
(United States, North America)
Lithograph
20 x 20 in. (50.8 x 50.8 cm) (image) 28 1/8 x 28 in. (71.44 x 71.12 cm) (sheet)
The Ethel Morrison Van Derlip Fund
","© The LeWitt Estate / Artists Rights Society (ARS), New York",,,,No,No,No,Holding for bulk ARS order
,,69.132,"Plate 7, from ""Work from Instructions""
1971
Sol LeWitt
(United States, North America)
Lithograph
20 x 20 in. (50.8 x 50.8 cm) (image) 28 1/8 x 28 in. (71.44 x 71.12 cm) (sheet)
The Ethel Morrison Van Derlip Fund
","© The LeWitt Estate / Artists Rights Society (ARS), New York",,,,No,No,No,Holding for bulk ARS order
,,95.106.1,"Untitled
1970
Donald Judd
(United States, North America)
Copper, fabricated
5 x 40 x 9 in. (12.7 x 101.6 x 22.9 cm)
Gift of Sandra and Peter Butler 
","www.vagarights.com
©Donald Judd / Copyright VAGA, New York, NY  ",,Mollie Bernstein <mbernstein@vagarights.com>,Invoice request 12/23/2014,No,No,No,Sent request to info@vagarights.com 12/16/2014
,,69.132,"Untitled
1970
Donald Judd
(United States, North America)
Copper, fabricated
5 x 40 x 9 in. (12.7 x 101.6 x 22.9 cm)
Gift of Sandra and Peter Butler 
","www.vagarights.com
©Donald Judd / Copyright VAGA, New York, NY  ",,Mollie Bernstein <mbernstein@vagarights.com>,Invoice request 12/23/2014,No,No,No,Sent request to info@vagarights.com 12/16/2014
,,69.132,"Tahkt-I-Sulayman Variation II
1969
Frank Stella
(United States, North America)
Acrylic on canvas
120 x 240 in. (304.8 x 609.6 cm)
Gift of Bruce B. Dayton ","© 2014 Frank Stella / Artists Rights Society (ARS), New York           ",,,,No,No,No,Holding for bulk ARS order
,,75.4,"Tahkt-I-Sulayman Variation II
1969
Frank Stella
(United States, North America)
Acrylic on canvas
120 x 240 in. (304.8 x 609.6 cm)
Gift of Bruce B. Dayton ","© 2014 Frank Stella / Artists Rights Society (ARS), New York           ",,,,No,No,No,Holding for bulk ARS order
,,69.132,Ariel shot of Takht-e Suleiman,,http://www.visualphotos.com/image/1x6354803/takht-e_suleiman_in_azerbaijan_iran,,,No,No,No,Image request sent to visualphotos.com on 12/8/2014
,,69.132,"Damascus Gate Stretch Variation
1968
Frank Stella
(United States, North America)
Acrylic on canvas
unframed 59.875 × 300.5 × 3.125 inches
Gift of Mr. and Mrs. Edmond R. Ruben, 1969","© Frank Stella / Artists Rights Society (ARS), New York",Courtesy Walker Art Center,http://www.walkerart.org/collections/artworks/damascus-gate-stretch-variation,,No,No,No,Holding for bulk ARS order
,,69.132,"Frank Stella, 1964, photo by Ugo Mulas",,"http://en.wikipedia.org/wiki/File:Frank_Stella,_1964,_photo_by_Ugo_Mulas.jpg",,,No,No,No,
,,79.12.23,"Vicki! I--I Thought I Heard Your Voice!
1964
Roy Lichtenstein
(United States, North America)
Porcelain enamel on steel
42 x 42 x 2 in. (106.7 x 106.7 x 5.1 cm)
Gift of Marguerite and Russell Cowles",© Estate of Roy Lichtenstein           ,,"Shelley Lee, shelleylee@estateofroylichtenstein.com","Permission is authorized for this request 12/19/2014; must use following caption ""© Estate of Roy Lichtenstein""",No,No,No,
,,79.12.23,"Young Romance, published from 1947 until 1977, was the first
of several romance comic book series.",,http://upload.wikimedia.org/wikipedia/commons/4/43/Young_Romance_Issue_1.jpg,,,No,No,No,
,,79.12.23,Detail from original comic reference ,,http://davidbarsalou.homestead.com/LICHTENSTEINPROJECT.html,,,No,No,No,Image request sent to deconstructingroylichtenstein@hotmail.com 12/8/2014
,,79.12.23,Comic reference sources for Vicki!I—I Thought I Heard Your Voice!,© Estate of Roy Lichtenstein           ,http://image-duplicator.com/images/sources/21922_01.jpg,"Shelley Lee, shelleylee@estateofroylichtenstein.com","Permission is authorized for this request 12/19/2014; must use following caption ""© Estate of Roy Lichtenstein""",No,No,No,
,,79.12.23,"Fountain by R. Mutt, Photograph by Alfred Stieglitz, THE EXHIBIT REFUSED BY THE INDEPENDENTS",,http://commons.wikimedia.org/wiki/File:Duchamp_Fountaine.jpg,,,No,No,No,
,,79.12.23,"Pablo Picasso, Bottle and Wine Glass on a Table, 1912 (Metropolitan Museum of Art)","© 2011 Estate of Pablo Picasso / Artists Rights Society (ARS), New York",http://www.metmuseum.org/collection/the-collection-online/search/488476,,,No,No,No,Holding for bulk ARS order
,,"79.12.23
","Brushstrokes
1967
Roy Lichtenstein
(United States, North America)
Color screenprint
22 x 30 in. (55.88 x 76.2 cm) (image)
23 x 31 in. (58.42 x 78.74 cm) (sheet)
Gift of Reverend Richard L. Hillstrom in memory of Edward and Irene Hillstrom",© Estate of Roy Lichtenstein,,"Shelley Lee, shelleylee@estateofroylichtenstein.com","Permission is authorized for this request 12/19/2014; must use following caption ""© Estate of Roy Lichtenstein""",No,No,No,
,,"P.84.42
","Brushstrokes
1967
Roy Lichtenstein
(United States, North America)
Color screenprint
22 x 30 in. (55.88 x 76.2 cm) (image)
23 x 31 in. (58.42 x 78.74 cm) (sheet)
Gift of Reverend Richard L. Hillstrom in memory of Edward and Irene Hillstrom",© Estate of Roy Lichtenstein,,"Shelley Lee, shelleylee@estateofroylichtenstein.com","Permission is authorized for this request 12/19/2014; must use following caption ""© Estate of Roy Lichtenstein""",No,No,No,
,,79.12.23,"Double Standard
1969
Edward Ruscha
(United States, North America)
Color screenprint
19 9/16 x 37 in. (49.69 x 93.98 cm) (image) 25 3/4 x 40 1/8 in. (65.41 x 101.92 cm) (sheet)
The Francisca S. Winston Fund, by exchange",© Ed Ruscha and Mason Williams ,,,,No,No,No,Sent reqeust to info@vagarights.com 12/16/2014
,,P.70.55 ,"Double Standard
1969
Edward Ruscha
(United States, North America)
Color screenprint
19 9/16 x 37 in. (49.69 x 93.98 cm) (image) 25 3/4 x 40 1/8 in. (65.41 x 101.92 cm) (sheet)
The Francisca S. Winston Fund, by exchange",© Ed Ruscha and Mason Williams ,,,,No,No,No,Sent reqeust to info@vagarights.com 12/16/2014
,,79.12.23,"Chicken Noodle, from Campbell's Soup I portfolio
1968
Andy Warhol
(United States, North America)
Color screenprint
32 x 18 3/4 in. (81.28 x 47.63 cm) (image) 35 1/8 x 23 1/16 in. (89.22 x 58.58 cm) (sheet)
Gift of the Minneapolis Foundation","© The Andy Warhol Foundation for the Visual Arts, Inc. / Artists Rights Society (ARS), New York ",,,,No,No,No,Holding for bulk ARS order
,,P.90.28.9,"Chicken Noodle, from Campbell's Soup I portfolio
1968
Andy Warhol
(United States, North America)
Color screenprint
32 x 18 3/4 in. (81.28 x 47.63 cm) (image) 35 1/8 x 23 1/16 in. (89.22 x 58.58 cm) (sheet)
Gift of the Minneapolis Foundation","© The Andy Warhol Foundation for the Visual Arts, Inc. / Artists Rights Society (ARS), New York ",,,,No,No,No,Holding for bulk ARS order
,,P.70.96,"Signs
1970
Robert Rauschenberg
(United States, North America)
Color screenprint
34 1/4 × 26 3/4 in. (87 × 67.95 cm) (image) 43 × 34 in. (109.22 × 86.36 cm) (sheet)
Gift of funds from Mr. and Mrs. Russell Cowles","www.vagarights.com
© Estate of Robert Rauschenberg / VAGA, New York  ",,Mollie Bernstein <mbernstein@vagarights.com>,Invoice request 12/23/2014,No,No,No,
,,79.12.23,"Signs
1970
Robert Rauschenberg
(United States, North America)
Color screenprint
34 1/4 × 26 3/4 in. (87 × 67.95 cm) (image) 43 × 34 in. (109.22 × 86.36 cm) (sheet)
Gift of funds from Mr. and Mrs. Russell Cowles","www.vagarights.com
© Estate of Robert Rauschenberg / VAGA, New York  ",,Mollie Bernstein <mbernstein@vagarights.com>,Invoice request 12/23/2014,No,No,No,
,,79.12.23,"Marilyn Monroe (Marilyn)
1967
Andy Warhol
(United States, North America)
Color screenprint
36 x 36 in. (91.44 x 91.44 cm) (image, sheet) 41 3/16 x 41 3/16 x 2 in. (104.62 x 104.62 x 5.08 cm) (outer frame)
The Ethel Morrison Van Derlip Fund","© The Andy Warhol Foundation for the Visual Arts, Inc. / Artists Rights Society (ARS), New York ",,,,No,No,No,Holding for bulk ARS order
,,P.70.96,"Marilyn Monroe (Marilyn)
1967
Andy Warhol
(United States, North America)
Color screenprint
36 x 36 in. (91.44 x 91.44 cm) (image, sheet) 41 3/16 x 41 3/16 x 2 in. (104.62 x 104.62 x 5.08 cm) (outer frame)
The Ethel Morrison Van Derlip Fund","© The Andy Warhol Foundation for the Visual Arts, Inc. / Artists Rights Society (ARS), New York ",,,,No,No,No,Holding for bulk ARS order

