Original File Name,Renamed File Name,Associated MIA Object,Object Credit / Description,Photo Credit,Image Source,Contact Info,Permissions,Image Received & QC'd,Image Pass QC,Image Ready for Release,Additional Notes
5b P0710039b,2014_TDX_MIAArtStories_342.tif,"2013.22.1
","Atomic Bomb Exploding, Bikini-Atoll (""Bravo"" Blast, 1st March, 1954)
1954
Artist Unknown
(United States, North America)
Chromogenic print
6 7/8 x 9 7/16 in. (17.46 x 23.97 cm) (image) 8 1/2 x 11 in. (21.59 x 27.94 cm) (sheet)
The Robert C. Winton Fund 
2012.87.3.2",,MIA,,Public Domain,Yes,Yes,Yes,
5c. P0710039c,2014_TDX_MIAArtStories_343.tif,"2013.22.1
","Atomic Bomb Exploding 
Artist Unkown (United States, North America)
Chromogenic pirnt
6 7/8 x 9 7/16 in. (17.46 x 23.97 cm)
The Robert C. Winton Fund
2012.87.3.3",,MIA,,Public Domain,Yes,Yes,Yes,
1. P0806021,2014_TDX_MIAArtStories_339.tif,"2013.22.1
","Untitled (Atomic Bomb Test Crater, Nevada, U.S.A.)
2012.87.1",,,,,Yes,Yes,Yes,
2. P0806022,2014_TDX_MIAArtStories_340.tif,"2013.22.1
","Untitled (Atomic Bomb Test Crater, Nevada, U.S.A.)
2012.87.2",,,,,Yes,Yes,Yes,
mia_6008262.tif,N/A,"2013.22.1
","Atomic Bomb Damage: Wristwatch Stopped at 11:02, August 9, 1945, Nagasaki
1961 (printed 1980)
Tomatsu Shomei
(Japan, Asia)
Gelatin silver print
7 1/2 x 7 1/8 in. (19.05 x 18.1 cm) (image) 8 7/16 x 7 7/8 in. (21.43 x 20 cm) (sheet)
The Alfred and Ingrid Lenz Harrison Purchase Fund ",,MIA,,Need Permission - David sent email on 12/04/2014,Yes,Yes,Yes,
Nagasakigenbaku,2014_TDX_MIAArtStories_196.tif,"2013.22.1
",Nagasaki Atomic Bomb Museum,,http://commons.wikimedia.org/wiki/File:Nagasakigenbaku.jpg,,"Permission is granted to copy, distribute and/or modify this document under the terms of the GNU Free Documentation License, Version 1.2 or any later version published by the Free Software Foundation; with no Invariant Sections, no Front-Cover Texts, and no Back-Cover Texts.",Yes,Yes,Yes,
Japanese clock melted by WWII nuclear bomb,2014_TDX_MIAArtStories_189.tif,"2013.22.1
","Japanese clock melted by WWII nuclear bomb. On display in the War Memorial museum, Canberra, Australia. The hands apparently show the time of the explosion. The infocard described the glass face as being melted by the blast (you can see it dripping at the bottom), and said the clock was found near the centre of the explosion. It did not specify Hiroshima or Nagasaki",,http://commons.wikimedia.org/wiki/File:Japanese_clock_melted_by_WWII_nuclear_bomb.jpg,,This file is licensed under the Creative Commons Attribution-Share Alike 2.0 Generic,Yes,Yes,Yes,
Atomic cloud over Nagasaki from Koyagi-jima,2014_TDX_MIAArtStories_195.tif,"2013.22.1
","Atomic cloud over Nagasaki from Koyagi-jima by Hiromichi Matsuda
9 August 1945","Include source: Мир вокруг нас через объектив, originally (The atomic bomb mushroom cloud over Nagasaki on August 9, 1945 in the Nagasaki Atomic Bomb Museum.)",http://commons.wikimedia.org/wiki/File:Atomic_cloud_over_Nagasaki_from_Koyagi-jima.jpeg,,Subject to disclaimers.,Yes,Yes,Yes,
The Second World War 1939 - 1945- the War in the Far East 1941 - 1945 MH2629,2014_TDX_MIAArtStories_187.tif,"2013.22.1
","The Second World War 1939 - 1945- the War in the Far East 1941 - 1945
The mushroom cloud over Nagasaki, photographed from an escorting American B-29 aircraft ""The Big Stink"", after the atomic bomb had been dropped by United States Air Force B-29 ""Bock's Car"" on 9 August 1945. The Japanese Supreme War Council agreed later the same day to accept the Potsdam Declaration of 26 July 1945 which demanded the unconditional surrender of Japan.",,http://commons.wikimedia.org/wiki/File:The_Second_World_War_1939_-_1945-_the_War_in_the_Far_East_1941_-_1945_MH2629.jpg,,Public Domain,Yes,Yes,Yes,
mia_2023617.tif,N/A,2012.47.1,"Margaret Bourke- White
1961 (printed 1980)
Buchenwald","The Living Dead at Buchenwald
1945
Margaret Bourke-White
(United States, North America)
Ferrotype
15 1/2 x 19 3/16 in. (39.37 x 48.74 cm) (sight)
29 1/4 x 33 1/4 in. (74.3 x 84.46 cm) (outer frame)
The Alfred and Ingrid Lenz Harrison Purchase Fund
www.vagarights.com
© Estate of Margaret Bourke-White",MIA,Mollie Bernstein <mbernstein@vagarights.com>,Copyright Protected - Estate of Margaret Bourke-White- VAGA- Permissions Requested on 12/09/2014; Invoice reqeusted from VAGA 12/23/2014,Yes,Yes,Yes,
NEED IMAGE,NEED IMAGE,2012.47.1,"Survivors gaze at photographer Margaret Bourke-White and rescuers from the United States Third Army during the liberation of Buchenwald, April 1945.",© 2014 Time Inc. All rights reserved,http://life.time.com/history/buchenwald-photos-from-the-liberation-of-the-camp-april-1945/,emailprivacy@customersvc.com,Permissions requested on 11/26/2014,No,No,No,Needs image. – Jlynn
mia_2023617.tif,N/A,2012.47.1,Zoom in on faces- One of the images from 1945,,MIA,,Copyright Protected - Estate of Margaret Bourke-White- VAGA- Permissions Requested on 12/09/2014,Yes,Yes,Yes,
mia_2023617.tif,N/A,2012.47.1,Zoom in on three faces in front- Close up of flash on surface of clothes and face,,MIA,,Copyright Protected - Estate of Margaret Bourke-White,Yes,Yes,Yes,
mia_2023617.tif,N/A,2012.47.1,"Zoom in on section of man’s clothing?
Capa or other Magnum member",,MIA,,Copyright Protected - Estate of Margaret Bourke-White- VAGA- Permissions Requested on 12/09/2014,Yes,Yes,Yes,
Valley of the Shadow of Death,2014_TDX_MIAArtStories_198.tif,2012.47.1,"The Valley of the Shadow of Death, Crimean War (1853-1856), photographed",You must also include a United States public domain tag to indicate why this work is in the public domain in the United States. ,http://commons.wikimedia.org/wiki/File:Valley_of_the_Shadow_of_Death.jpg ,,Public Domain,Yes,Yes,Yes,
"The American Civil War, 1861 - 1865 Q44183",2014_TDX_MIAArtStories_197.tif,2012.47.1,"Five dead bodies on the field of Gettysburg, a crucial victory for the Union. Matthew Brady 1861-65",,"http://commons.wikimedia.org/wiki/File:The_American_Civil_War,_1861_-_1865_Q44183.jpg",,Public Domain,Yes,Yes,Yes,
Running to the nearest shelter - Google Art Project,2014_TDX_MIAArtStories_193.tif,2012.47.1,Running to the nearest shelter  Unknown photographer 1939 ,,http://commons.wikimedia.org/wiki/File:Running_to_the_nearest_shelter_-_Google_Art_Project.jpg,,Public Domain,Yes,Yes,Yes,
Afghan National Army1,2014_TDX_MIAArtStories_188.tif,2012.47.1,Afghan National Army by David Love 2007 ,,http://commons.wikimedia.org/wiki/File:Afghan_National_Army1.jpg,,Public Domain,Yes,Yes,Yes,
Conquest of the defence tower at the Luobowa mountain,2014_TDX_MIAArtStories_192.tif,2012.47.1,Qianlong's seal and text?,"You must also include a United States public domain tag to indicate why this work is in the public domain in the United States. Note that a few countries have copyright terms longer than 70 years: Mexico has 100 years, Colombia has 80 years, and Guatemala and Samoa have 75 years, Russia has 74 years for some authors. This image may not be in the public domain in these countries, which moreover do not implement the rule of the shorter term. Côte d'Ivoire has a general copyright term of 99 years and Honduras has 75 years, but they do implement the rule of the shorter term.",http://commons.wikimedia.org/wiki/File:Conquest_of_the_defence_tower_at_the_Luobowa_mountain.jpg ,,Public Domain,Yes,Yes,Yes,
Buchenwald Nazi Banner 73316,2014_TDX_MIAArtStories_244.tif,2012.47.1,"An American serviceman looks at an anti-Nazi banner hanging outside a barrack in the Buchenwald concentration camp. Ezra Underhill was a sergeant with the 6th Armored Division of the United States Army.

",,http://commons.wikimedia.org/wiki/File:Buchenwald_Nazi_Banner_73316.jpg,,Public Domain,Yes,Yes,Yes,
Buchenwald – letzte erhaltene Lagerbaracke.jpg,2014_TDX_MIAArtStories_243.tif,2012.47.1,Buchenwald,,http://commons.wikimedia.org/wiki/File:Buchenwald_%E2%80%93_letzte_erhaltene_Lagerbaracke.jpg,,This file is licensed under the Creative Commons Attribution-Share Alike 3.0 Unported license.,Yes,Yes,Yes,
NEED IMAGE,NEED IMAGE,92.129.3,"Vietnam, Inc.
Philip Jones Griffiths

",Philip Jones Griffiths/ Magnum Photos,,Requested on 01/05/2014,Copyright Protected ,No,No,No,Needs image. – Jlynn
mia_5004263.tif,N/A,2007.110.2,"Charles, Vasa, Minnesota
Alec Soth/ United States
2002",Alec Soth,,weinsteingallery@gmail.com,Alec Soth okayed the use of his image for artstories,Yes,Yes,Yes,
mia_39244a.tif,N/A,2007.110.2,"Henri Cartier- Bresson, NYC 
Arnold Newman- 2003.148.3",Arnold Newman Properties/ Getty Images,MIA,,Non-Commerical Use,Yes,Yes,Yes,
mia_5004263.tif,N/A,2007.110.2,Zoom of Charles,Alec Soth,mia_5004263.tif ,weinsteingallery@gmail.com,Alec Soth okayed the use of his image for artstories,Yes,Yes,Yes,
mia_5004263.tif,N/A,2007.110.2,Zoom on background,Alec Soth,mia_5004263.tif ,weinsteingallery@gmail.com,Alec Soth okayed the use of his image for artstories,Yes,Yes,Yes,
thumbs_steidl-sothmisscover,2014_TDX_MIAArtStories_307.tif,2007.110.2,Cover of original edition of Sleeping by the Mississippi; promo images from the Biennial,Alec Soth,,,Permission is granted by Alec Soth on 01/07/2014,Yes,Yes,Yes,
mia_2011400.tif,N/A,2007.110.2,"Allie Mae Burroughs, Wife of a Cotton Sharecropper, Hale County, Alabama, 1936, 75.26.14",,,,Public Domain,Yes,Yes,Yes,
"Charles Lindbergh and the Spirit of Saint Louis (Crisco restoration, with wings).jpg",2014_TDX_MIAArtStories_190.tif,2007.110.2,Charles Lindbergh,,"http://en.wikipedia.org/wiki/File:Charles_Lindbergh_and_the_Spirit_of_Saint_Louis_%28Crisco_restoration,_with_wings%29.jpg ",,Public Domain,Yes,Yes,Yes,
mia_71802a.tif,N/A,2007.110.2,7 1/2 x 7 1/8 in. (19.05 x 18.1 cm) (image) 8 7/16 x 7 7/8 in. (21.43 x 20 cm) (sheet)95.6.36,Henri Cartier- Bresson/ Magnum Photos,MIA,hamish.crooks@magnumphotos.com,Copyright Protected- Magnum Photos- Requested 12/03/2014,Yes,Yes,Yes,
141110_mia342_8118.jpg,N/A,2007.110.2,Photographer Alec Soth interviewing and photographing museum gallery guards for MIA Stories feature,,MIA,,,Yes,Yes,Yes,
141110_mia342_8060.jpg,N/A,2007.110.2,Photographer Alec Soth interviewing and photographing museum gallery guards for MIA Stories feature,,MIA,,,Yes,Yes,Yes,
080623_mia336_4513.jpg,N/A,2007.110.2,"Installation views of Alec Soth: Sleeping by the Mississippi, U.S. Bank Gallery",,MIA,,,Yes,Yes,Yes,
mia_6006429.tif,N/A,2010.86,"Marco Breuer, German
Throw (C-918)",,MIA,,"Need Permission- Von Lintel Gallery, New York- David has sent out email on 12/04/2014",Yes,Yes,Yes,
mia_6006429.tif,N/A,2010.86,Coom into center,,MIA,,"Need Permission- Von Lintel Gallery, New York- David has sent out email on 12/04/2014",Yes,Yes,Yes,
mia_6006429.tif,N/A,2010.86,Zoom to left side,,MIA,,"Need Permission- Von Lintel Gallery, New York- David has sent out email on 12/04/2014",Yes,Yes,Yes,
mia_6006429.tif,N/A,2010.86,Zoom in on upper edge,,MIA,,"Need Permission- Von Lintel Gallery, New York- David has sent out email on 12/04/2014",Yes,Yes,Yes,
mia_2011405.tif,N/A,2010.86,"Anna Atkins, New Zealand, 1853-1854, 2006.10 ",,MIA,,Public Domain,Yes,Yes,Yes,
mia_71848a.tif,N/A,2010.86,"Fotogram II, Laszlo Moholy Nagy, 2002.21",,MIA,afisher@arsny.com,Andrea responded and would like all images going to ARS to come in one email.  Permissions if granted will last 5 years,Yes,Yes,Yes,
100310_mia336_0609.jpg,N/A,2010.86,"Breuer, Marco Breuer reinstallation of gallery, Perlman Gallery, Gallery 262",,MIA,,,Yes,Yes,Yes,
100311_mia336_8646.jpg,N/A,2010.86,"Pictures 2: Marco Breuer"", Perlman Gallery, Gallery 262",,MIA,,,Yes,Yes,Yes,
100311_mia177_138.jpg,N/A,2010.86,"The Circle Exclusive event, Meet the Artist: Marco Breuer. March 11, 2010.",,MIA,,,Yes,Yes,Yes,
140618_mia336_001.tif,N/A,2014.21,William Kentridge/ South African/ Second Hand Reading/ 2013,,MIA,,Needs Permission- David has sent out email on 12/04/2014,Yes,Yes,Yes,
14831kentridge_nl1.jpg,2014_TDX_MIAArtStories_256.tif,2014.21,Frame by Frame,Neo Muyanga,"http://neomuyanga.files.wordpress.com/2014/06/14831kentridge_nl1.jpg 

http://neomuyanga.wordpress.com/",,Neo Muyanga is allowing us to use image,Yes,Yes,Yes,
NEED IMAGE,NEED IMAGE,2014.21,Screenshort from Art21 video- Audio,,http://www.philipmiller.info/audio/music-from-william-kentridges-9-drawings-for-projection/#prettyPhoto,,Needs Permission- permission requested on 12/03/2014,No,No,No,Needs image. – Jlynn
neobiog.jpg,2014_TDX_MIAArtStories_258.tif,2014.21,neo muyanga,Neo Muyanga,http://www.neosong.net/biography.html ,,Neo Muyanga is allowing us to use image,Yes,Yes,Yes,
The Nose 11 2013.jpg,2014_TDX_MIAArtStories_247.tif,2014.21,The Nose at The Metropolitan Opera in New York October 2013,,http://commons.wikimedia.org/wiki/File:The_Nose_11_2013.jpg,,This file is licensed under the Creative Commons Attribution 2.0 ,Yes,Yes,Yes,
The Nose 6 2013.jpg,2014_TDX_MIAArtStories_246.tif,2014.21,The Nose at The Metropolitan Opera in New York October 2013 second scene,,http://commons.wikimedia.org/wiki/File:The_Nose_6_2013.jpg,,This file is licensed under the Creative Commons Attribution 2.0 ,Yes,Yes,Yes,
The Nose 3 2013.jpg,2014_TDX_MIAArtStories_245.tif,2014.21,The Nose at The Metropolitan Opera in New York October 2013,,http://commons.wikimedia.org/wiki/File:The_Nose_3_2013.jpg,,This file is licensed under the Creative Commons Attribution 2.0 ,Yes,Yes,Yes,
William Kentridge DSC 2685.JPG,2014_TDX_MIAArtStories_242.tif,2014.21,"William Kentridge at exhibition opening in Melbourne on 7 March 2012 at ACMI, Melbourne, Australia",,http://commons.wikimedia.org/wiki/File:William_Kentridge_DSC_2685.JPG,,This file is licensed under the Creative Commons Attribution-Share Alike 3.0 Unported license.,Yes,Yes,Yes,

