Original File Name,Renamed File Name,Associated MIA Object,Object Credit / Description,Photo Credit,Image Source,Contact Info,Permissions,Image Received & QC'd,Image Pass QC,Image Ready for Release,Additional Notes
Tosa_Mitsuoki—Portrait_of_Murasaki_Shikibu.jpg,2014_TDX_MIAArtStories_174.tif,2013.29.14.1,Copy of 17th-century portrait of Murasaki Shikibu by Tosa Mitsuoki (1617–1691),"By Tosa Mitsuoki (徳島県高等学校教育研究会) [Public domain], via Wikimedia Commons",http://commons.wikimedia.org/wiki/File:Tosa_Mitsuoki%E2%80%94Portrait_of_Murasaki_Shikibu.jpg,http://commons.wikimedia.org/wiki/File:Tosa_Mitsuoki%E2%80%94Portrait_of_Murasaki_Shikibu.jpg,,Yes,Yes,Yes,Tale of Genji- Murasaki Shikibu
Ishiyamadera05n3200.jpg,2014_TDX_MIAArtStories_162.tif,2013.29.14.1,"Tsukimi-tei Ishiyama , Shiga Prefecture Otsu","By 663highland (663highland) [GFDL (http://www.gnu.org/copyleft/fdl.html), CC-BY-SA-3.0 (http://creativecommons.org/licenses/by-sa/3.0/) or CC-BY-2.5 (http://creativecommons.org/licenses/by/2.5)], via Wikimedia Commons",http://ja.wikipedia.org/wiki/%E7%9F%B3%E5%B1%B1%E5%AF%BA#mediaviewer/File:Ishiyamadera05n3200.jpg,http://ja.wikipedia.org/wiki/%E7%9F%B3%E5%B1%B1%E5%AF%BA#mediaviewer/File:Ishiyamadera05n3200.jpg,,Yes,Yes,Yes,Tale of Genji- Murasaki temple
mia_41518a.tif,N/A,2013.29.14.1,"Ukiyo-e (bijin-ga) Murasaki Gazing at the Moon at Ishiyama Temple 石山寺の紫式部 Utagawa Hiroshige, Published by Mikawaya Heiroku 19th century, c. 1847-1848 Woodblock print (nishiki-e); ink and color on paper 6 13/16 × 8 11/16 in. (image, sheet, small uchiwa-e) Origin: Japan, Asia Gift of Louis W. Hill, Jr.. P.78.65.69 ",© 2014 Minneapolis Institute of Arts,P.78.65.69 ,P.78.65.69 ,,Yes,Yes,Yes,Tale of Genji- Murasaki temple
Ch20_asago.jpg,2014_TDX_MIAArtStories_157.tif,2013.29.14.1,"A Tosa Mitsuoki illustration of Heian court women in the winter, c. late 17th century","A Tosa Mitsuoki illustration of Heian court women in the winter, c. late 17th century. Tosa Mitsuoki [Public domain], via Wikimedia Commons",http://upload.wikimedia.org/wikipedia/commons/d/da/Ch20_asago.jpg,,,Yes,Yes,Yes,Tale of Genji- Murasaki lady in waiting
clark_1995012ab_01021.tif,N/A,2013.29.14.2,"Scenes from the Tale of Genji in the Four Seasons: Spring and Summer [pt. 1; right]
mid-17th century
Artist Unknown (Japanese)
Japan, Asia
Six-panel folding screen; ink and colors on gold leaf
61 5/8 × 140 in.(image)
",© 2014 Minneapolis Institute of Arts,,,,Yes,Yes,Yes,Author: Andreas
clark_1982002_00260.tif,N/A,2013.29.1a-g,"(Wisdom King of Awe-inspiring Power)
Second half 13th century
Artist Unknown (Japanese)
Japan, Asia
Wood, metal, pigment, gold leaf, and rock crystal
51 1/2 × 25 1/4 × 36 in.
",© 2014 Minneapolis Institute of Arts,,,,Yes,Yes,Yes,Wisdom King
clark_1982002_00260.tif,N/A,2013.29.1a-g,"detail. (Wisdom King of Awe-inspiring Power)
Second half 13th century
Artist Unknown (Japanese)
Japan, Asia
Wood, metal, pigment, gold leaf, and rock crystal
51 1/2 × 25 1/4 × 36 in.",© 2014 Minneapolis Institute of Arts,,,,Yes,Yes,Yes,Wisdom King
"Quartz,_Tibet.jpg",2014_TDX_MIAArtStories_051.tif,2013.29.1a-g,Quartz,"""Quartz, Tibet"" by JJ Harrison (jjharrison89@facebook.com) - Own work. Licensed under Creative Commons Attribution-Share Alike 2.5 via Wikimedia Commons - http://commons.wikimedia.org/wiki/File:Quartz,_Tibet.jpg#mediaviewer/File:Quartz,_Tibet.jpg","http://en.wikipedia.org/wiki/Quartz#mediaviewer/File:Quartz,_Tibet.jpg",,,Yes,Yes,Yes,Wisdom King of Awe-inspiring Power (Glittering Eyes)
clark_1982002_00260.tif,N/A,2013.29.1a-g,"detail. (Wisdom King of Awe-inspiring Power)
Second half 13th century
Artist Unknown (Japanese)
Japan, Asia
Wood, metal, pigment, gold leaf, and rock crystal
51 1/2 × 25 1/4 × 36 in.",© 2014 Minneapolis Institute of Arts,,,,Yes,Yes,Yes,Wisdom King (Trident) 
clark_1982002_00260.tif,N/A,2013.29.1a-g,"(Wisdom King of Awe-inspiring Power)
Second half 13th century
Artist Unknown (Japanese)
Japan, Asia
Wood, metal, pigment, gold leaf, and rock crystal
51 1/2 × 25 1/4 × 36 in.",© 2014 Minneapolis Institute of Arts,,,,Yes,Yes,Yes,Wisdom King (Missing implement)
Daiitoku_RestorationSheet_2.jpg,2014_TDX_MIAArtStories_010.tif,2013.29.1a-g,Drawing of repaired areas,,,,,Yes,Yes,Yes,Wisdom King (Restoration)
Daiitoku_RestorationSheet_1.jpg,2014_TDX_MIAArtStories_009.tif,2013.29.1a-g,Drawing of repaired areas,,,,,Yes,Yes,Yes,Wisdom King (Restoration)
Daiitoku_Underneath.tif,2014_TDX_MIAArtStories_011.tif,2013.29.1a-g,Inside the Daiitoku Myōō,,,,,Yes,Yes,Yes,"Wisdom King (joints)

Josh to outline image? - Jlynn"
China_-_Spread_Buddhism,2014_TDX_MIAArtStories_296.tif,2013.29.1a-g,,,http://mrgrayhistory.wikispaces.com/file/view/China_-_Spread_Buddhism.jpg/244021519/827x575/China_-_Spread_Buddhism.jpg ,"Roma joined wiki website and sent request 10/8, No response however creative license??",,Yes,Yes,Yes,"Wisdom king( Esoteric buddhism map)

Josh downloaded image on January 4, 2015. - Jlynn"
mia_6000260.tif,N/A,2013.29.1a-g,"Hanging scroll Fudō Myōō 不動明王 Japanese, 17th century, second half 17th century Hanging scroll; ink and color on paper 20 1/2 x 9 1/2in. Origin: Japan, Asia Gift of Harriet and Edson Spencer, 99.59.19",© 2014 Minneapolis Institute of Arts,,,,Yes,Yes,Yes,Wisdom King (Fudō (Acala in India))
Gozanze_Myo_o.jpg,2014_TDX_MIAArtStories_158.tif,2013.29.1a-g, Gōzanze Myōō,"By 永厳 [Public domain], via Wikimedia Commons",http://commons.wikimedia.org/wiki/File:Gozanze_Myo_o.jpg,,,Yes,Yes,Yes,Wisdom King (Gōzanze (Trailokyavijaya in India) 
DP298232.jpg,2014_TDX_MIAArtStories_297.tif,2013.29.1a-g,"Ōtsu-e of Shōmen Kongōyasha (Vajrayaksha) Edo period (1615–1868) 17th century Culture: Japan Hanging scroll; ink, color, and hand-colored woodblock print on paper Image: 23 x 9 1/8 in. Overall: 23 x 11in. The Metropolitan Museum of Art, The Harry G. C. Packard Collection of Asian Art, Gift of Harry G. C. Packard, and Purchase, Fletcher, Rogers, Harris Brisbane Dick, and Louis V. Bell Funds, Joseph Pulitzer Bequest, and The Annenberg Fund Inc. Gift, 1975 1975.268.142",,http://www.metmuseum.org/collection/the-collection-online/search/36111?rpp=30&pg=1&rndkey=20140730&ft=*&what=Printing+blocks%7cPaper%7cHanging+scrolls&pos=10               Image placeholder/example (Ōtsu-e of Shōmen Kongōyasha (Vajrayaksha)),,,Yes,Yes,Yes,"Wisdom King(Kongōyasha (Vajrayaksa in India)

Josh downloaded image on January 4, 2015. - Jlynn"
Gundari.jpg,2014_TDX_MIAArtStories_159.tif,2013.29.1a-g,Gundari,"By PHGCOM (Own work by uploader, Musee Guimet) [CC-BY-SA-3.0 (http://creativecommons.org/licenses/by-sa/3.0) or GFDL (http://www.gnu.org/copyleft/fdl.html)], via Wikimedia Commons",http://commons.wikimedia.org/wiki/File:Gundari.jpg,,,Yes,Yes,Yes,Wisdom King (Gundari (Kundali in India))
"Clark Center Photography already available- not in MediaBin, 2013.31.119 (3).tif",2014_TDX_MIAArtStories_006.tif,2013.31.119,"Moment II
2003
Fukami Sueharu
Japan, Asia
Porcelain with pale bluish glaze (seihakuji)
16 1/2 × 51 1/4 × 11 7/8 in. 
Photo by Hatakeyama Takashi   ",© 2014 Minneapolis Institute of Arts,,,,Yes,Yes,Yes,Author: Andreas
100629_mia341_165835.jpg,100629_mia341_165835.jpg,2013.31.119,"Bowl 12th-13th century Ceramic, celadon glaze 2 5/8 x 7 7/8 in. Origin: China, Asia Gift of Dr. and Mrs. Donald E. Lee, 96.98.6",© 2014 Minneapolis Institute of Arts,,,,Yes,Yes,Yes,Fukami- Fukami was inspired by Chinese qingbai 
FS_Making Of-001_FPO,2014_TDX_MIAArtStories_013.tif 2014_TDX_MIAArtStories_014.tif,2013.31.119,1-2. Joins three sections of plaster mold.,Photos courtesy of Fukami Sueharu,sue.chie-fukami@kyoto.zaq.jp,"Roma sent Fukami an email 10/7/2014 for all photography permissions, Fukami accepted 10/22/2014",,Yes,Yes,Yes,Fukami- Slideshow
FS_Making Of-002_FPO,2014_TDX_MIAArtStories_015.tif,2013.31.119,3. Attaches the molds using a wooden frame and bolts so that the mold will withstand pressure. A rubber board is placed as cushioning between the wooden frame and the mold.,Photos courtesy of Fukami Sueharu,,"Roma sent Fukami an email 10/7/2014 for all photography permissions, Fukami accepted 10/22/2014",,Yes,Yes,Yes,Fukami- Slideshow
FS_Making Of-003_FPO,2014_TDX_MIAArtStories_016.tif,2013.31.119,4. Porcelain slip is mixed.,Photos courtesy of Fukami Sueharu,,"Roma sent Fukami an email 10/7/2014 for all photography permissions, Fukami accepted 10/22/2014",,Yes,Yes,Yes,Fukami- Slideshow
FS_Making Of-004_FPO,2014_TDX_MIAArtStories_017.tif,2013.31.119,5. The slip is filtered through a sieve approximately 100 times.,Photos courtesy of Fukami Sueharu,,"Roma sent Fukami an email 10/7/2014 for all photography permissions, Fukami accepted 10/22/2014",,Yes,Yes,Yes,Fukami- Slideshow
FS_Making Of-005_FPO,2014_TDX_MIAArtStories_018.tif,2013.31.119,6. The filtered slip is placed in a pressurized tank.,Photos courtesy of Fukami Sueharu,,"Roma sent Fukami an email 10/7/2014 for all photography permissions, Fukami accepted 10/22/2014",,Yes,Yes,Yes,Fukami- Slideshow
FS_Making Of-006_FPO,2014_TDX_MIAArtStories_019.tif,2013.31.119,7. The tank is completely sealed.,Photos courtesy of Fukami Sueharu,,"Roma sent Fukami an email 10/7/2014 for all photography permissions, Fukami accepted 10/22/2014",,Yes,Yes,Yes,Fukami- Slideshow
FS_Making Of-007_FPO,2014_TDX_MIAArtStories_020.tif 2014_TDX_MIAArtStories_021.tif,2013.31.119,8-9. The hose from the pressurized tank is connected to the valve of the plaster mold.,Photos courtesy of Fukami Sueharu,,"Roma sent Fukami an email 10/7/2014 for all photography permissions, Fukami accepted 10/22/2014",,Yes,Yes,Yes,Fukami- Slideshow
FS_Making Of-008_FPO,2014_TDX_MIAArtStories_022.tif,2013.31.119,"10. Pressure inside the mold is slowly increased to 0.85 kpa (0.123 psi) using air from the compressor and is maintained for a total of three hours. During this time, the liquid porcelain will condense to approximately 13 millimeters (0.5 inch).",Photos courtesy of Fukami Sueharu,,"Roma sent Fukami an email 10/7/2014 for all photography permissions, Fukami accepted 10/22/2014",,Yes,Yes,Yes,Fukami- Slideshow
FS_Making Of-009_FPO,2014_TDX_MIAArtStories_023.tif,2013.31.119,11. A 5-millimeter (0.2 inch) straw is placed into the plaster mold.,Photos courtesy of Fukami Sueharu,,"Roma sent Fukami an email 10/7/2014 for all photography permissions, Fukami accepted 10/22/2014",,Yes,Yes,Yes,Fukami- Slideshow
FS_Making Of-010_FPO,2014_TDX_MIAArtStories_024.tif,2013.31.119,12. Air is slowly pumped into the mold through the straw with an automatic bicycle tire pump.,Photos courtesy of Fukami Sueharu,,"Roma sent Fukami an email 10/7/2014 for all photography permissions, Fukami accepted 10/22/2014",,Yes,Yes,Yes,Fukami- Slideshow
FS_Making Of-011_FPO,2014_TDX_MIAArtStories_025.tif,2013.31.119,13. Pressure from the compressor pushes excess slip out through the hose.,Photos courtesy of Fukami Sueharu,,"Roma sent Fukami an email 10/7/2014 for all photography permissions, Fukami accepted 10/22/2014",,Yes,Yes,Yes,Fukami- Slideshow
FS_Making Of-012_FPO,2014_TDX_MIAArtStories_026.tif,2013.31.119,"14, After the excess slip is removed, the clay is dried for three hours and then the wooden frame is removed.",Photos courtesy of Fukami Sueharu,,"Roma sent Fukami an email 10/7/2014 for all photography permissions, Fukami accepted 10/22/2014",,Yes,Yes,Yes,Fukami- Slideshow
FS_Making Of-013_FPO,2014_TDX_MIAArtStories_027.tif,2013.31.119,15. The process of removing the plaster mold.,Photos courtesy of Fukami Sueharu,,"Roma sent Fukami an email 10/7/2014 for all photography permissions, Fukami accepted 10/22/2014",,Yes,Yes,Yes,Fukami- Slideshow
FS_Making Of-014_FPO,2014_TDX_MIAArtStories_028.tif,2013.31.119,"16. After removing two sections of the mold, the last section is propped up with a wooden board.",Photos courtesy of Fukami Sueharu,,"Roma sent Fukami an email 10/7/2014 for all photography permissions, Fukami accepted 10/22/2014",,Yes,Yes,Yes,Fukami- Slideshow
FS_Making Of-015_FPO,2014_TDX_MIAArtStories_029.tif 2014_TDX_MIAArtStories_030.tif,2013.31.119,17-18. The mold is elevated so that the wooden board becomes its base.,Photos courtesy of Fukami Sueharu,,"Roma sent Fukami an email 10/7/2014 for all photography permissions, Fukami accepted 10/22/2014",,Yes,Yes,Yes,Fukami- Slideshow
FS_Making Of-016_FPO,2014_TDX_MIAArtStories_031.tif,2013.31.119,19. The last section is slowly separated from the work.,Photos courtesy of Fukami Sueharu,,"Roma sent Fukami an email 10/7/2014 for all photography permissions, Fukami accepted 10/22/2014",,Yes,Yes,Yes,Fukami- Slideshow
FS_Making Of-017_FPO,2014_TDX_MIAArtStories_032.tif,2013.31.119,20. The slip-cast work right after the last section of mold has been removed. ,Photos courtesy of Fukami Sueharu,,"Roma sent Fukami an email 10/7/2014 for all photography permissions, Fukami accepted 10/22/2014",,Yes,Yes,Yes,Fukami- Slideshow
FS_Making Of-018_FPO,2014_TDX_MIAArtStories_033.tif,2013.31.119,21. The work is left to dry completely. ,Photos courtesy of Fukami Sueharu,,"Roma sent Fukami an email 10/7/2014 for all photography permissions, Fukami accepted 10/22/2014",,Yes,Yes,Yes,Fukami- Slideshow
FS_Making Of-019_FPO,2014_TDX_MIAArtStories_034.tif,2013.31.119,22. The artist checks the progress of drying.,Photos courtesy of Fukami Sueharu,,"Roma sent Fukami an email 10/7/2014 for all photography permissions, Fukami accepted 10/22/2014",,Yes,Yes,Yes,Fukami- Slideshow
FS_Making Of-020_FPO,2014_TDX_MIAArtStories_035.tif ,2013.31.119,"23. The artist corrects slight distortions that occur during drying using various tools, for example, metal tools such as a Tungaloy knife, and sandpaper.",Photos courtesy of Fukami Sueharu,,"Roma sent Fukami an email 10/7/2014 for all photography permissions, Fukami accepted 10/22/2014",,Yes,Yes,Yes,Fukami- Slideshow
FS_Making Of-021_FPO,2014_TDX_MIAArtStories_036.tif 2014_TDX_MIAArtStories_037.tif,2013.31.119,"24-25. The artist scrapes, shaves, and sharpens the form with the knife shown in step 23.",Photos courtesy of Fukami Sueharu,,"Roma sent Fukami an email 10/7/2014 for all photography permissions, Fukami accepted 10/22/2014",,Yes,Yes,Yes,Fukami- Slideshow
FS_Making Of-022_FPO,2014_TDX_MIAArtStories_038.tif,2013.31.119,26. Sandpaper is used to polish the work and complete the finishing touches to the form.,Photos courtesy of Fukami Sueharu,,"Roma sent Fukami an email 10/7/2014 for all photography permissions, Fukami accepted 10/22/2014",,Yes,Yes,Yes,Fukami- Slideshow
FS_Making Of-023_FPO,2014_TDX_MIAArtStories_039.tif,2013.31.119,27. Dust and impurities are removed from the surface with a wet brush.,Photos courtesy of Fukami Sueharu,,"Roma sent Fukami an email 10/7/2014 for all photography permissions, Fukami accepted 10/22/2014",,Yes,Yes,Yes,Fukami- Slideshow
FS_Making Of-024_FPO,2014_TDX_MIAArtStories_040.tif 2014_TDX_MIAArtStories_041.tif,2013.31.119,"28-29. After bisque firing in an electric kiln at 850°C (1562°F), the artist’s seihakuji glaze is sprayed onto the surface with a spray gun.",Photos courtesy of Fukami Sueharu,,"Roma sent Fukami an email 10/7/2014 for all photography permissions, Fukami accepted 10/22/2014",,Yes,Yes,Yes,Fukami- Slideshow
FS_Making Of-025_FPO,2014_TDX_MIAArtStories_042.tif,2013.31.119,"30. The process of reduction firing. The firing lasts 30 hours. Firing temperature is set at 1250°C (2282°F), while the reduction temperatures of 860°-1180°C (1580-2159°F) are achieved through liquefied petroleum gas firing.",Photos courtesy of Fukami Sueharu,,"Roma sent Fukami an email 10/7/2014 for all photography permissions, Fukami accepted 10/22/2014",,Yes,Yes,Yes,Fukami- Slideshow
FS_Making Of-026_FPO,2014_TDX_MIAArtStories_043.tif,2013.31.119,31. The fired work inside the kiln.,Photos courtesy of Fukami Sueharu,,"Roma sent Fukami an email 10/7/2014 for all photography permissions, Fukami accepted 10/22/2014",,Yes,Yes,Yes,Fukami- Slideshow
FS_Making Of-027_FPO,2014_TDX_MIAArtStories_044.tif,2013.31.119,"32. The unglazed parts of the works are polished or removed with a polishing machine. A wooden base designed by the artist is attached, and the work is now completed.",Photos courtesy of Fukami Sueharu,,"Roma sent Fukami an email 10/7/2014 for all photography permissions, Fukami accepted 10/22/2014",,Yes,Yes,Yes,Fukami- Slideshow
Annotation2.jpg,2014_TDX_MIAArtStories_418.tif,2013.31.119,Fukami is shown here working on Sign of Spring in 1974 for which he received a prize at the 27th Kyoto Prefecture Arts and Crafts Exhibition.,Photos courtesy of Fukami Sueharu,,"Roma sent Fukami an email 10/7/2014 for all photography permissions, Fukami accepted 10/22/2014",,Yes,Yes,Yes,"Fukami- at work, exhibition                   V:\CURATORIAL\TEMP TDX Image folder"
Story2--EarlyWorks1 (1).tif,2014_TDX_MIAArtStories_166.tif,2013.31.119,"Sculpture Portable Shrine—That Wave Fukami Sueharu 20th century, 1975 Stoneware with ash (irabo) glaze 10 × 10 1/2 × 11 5/16 in.Origin: Japan, Asia The John R. Van Derlip Fund; purchase from the collection of Elizabeth and Willard Clark, 2013.31.115",© 2014 Minneapolis Institute of Arts,,,Clark Center/MIA Image,Yes,Yes,Yes,Fukami- experimental stoneware
Story2--EarlyWorks1 (2).tif,2014_TDX_MIAArtStories_167.tif,2013.31.119,"Sculpture Sacred Building Artist: Fukami Sueharu 20th century, 1975 Stoneware with ash (kashoku) glaze The John R. Van Derlip Fund; purchase from the collection of Elizabeth and Willard Clark, 2013.31.99",© 2014 Minneapolis Institute of Arts,,,Clark Center/MIA Image,Yes,Yes,Yes,Fukami- experimental stoneware
Story2--EarlyWorks1 (3).tif,2014_TDX_MIAArtStories_168.tif,2013.31.119,"Sculpture Stratum Fukami Sueharu 20th century, 1970 Stoneware with ash (irabo) glaze 21 7/8 × 8 5/8 × 8 1/8 in. Origin: Japan, Asia The John R. Van Derlip Fund; purchase from the collection of Elizabeth and Willard Clark, 2013.31.95",© 2014 Minneapolis Institute of Arts,,,Clark Center/MIA Image,Yes,Yes,Yes,Fukami- experimental stoneware
Story2--EarlyWorks1 (4).tif,2014_TDX_MIAArtStories_169.tif,2013.31.119,"Sculpture Breath of message Artist: Fukami Sueharu 20th century, 1971 Stoneware The John R. Van Derlip Fund; purchase from the collection of Elizabeth and Willard Clark, 2013.31.124",© 2014 Minneapolis Institute of Arts,,,Clark Center/MIA Image,Yes,Yes,Yes,Fukami- experimental stoneware
Story1--BillClark2.jpg,2014_TDX_MIAArtStories_165.tif,2013.31.119,"Sculpture Seascape II Fukami Sueharu 21st century, 2000 Porcelain with pale bluish glaze (seihakuji), wood 3 7/8 × 5 7/8 × 5 7/8 in.Origin: Japan, Asia Gift of the Clark Center for Japanese Art & Culture, 2013.29.160",,,,,Yes,Yes,Yes,Fukami- Seascape II
Story1--BillClark1,2014_TDX_MIAArtStories_164.tif,2013.31.119,Willard G. “Bill” Clark & Fukami Sueharu,,,,,Yes,Yes,Yes,"Fukami- Seascape & Willard G. “Bill” Clark --- CROP THE GUY ON THE LEFT OUT

Crop complete, and delivered. - Jlynn"
Story2--EarlyWorks2-1.tif,2014_TDX_MIAArtStories_170.tif,2013.31.119,"Sculpture Information Monument Artist: Fukami Sueharu 20th century, 1973 Stoneware with iron oxide impressed decoration The John R. Van Derlip Fund; purchase from the collection of Elizabeth and Willard Clark, 2013.31.126",© 2014 Minneapolis Institute of Arts,,,,Yes,Yes,Yes,Fukami-avant-garde movement Sōdeisha 
Story2--EarlyWorks2-1detail.tif,2014_TDX_MIAArtStories_171.tif,2013.31.119,"Detail. Sculpture Information Monument Artist: Fukami Sueharu 20th century, 1973 Stoneware with iron oxide impressed decoration The John R. Van Derlip Fund; purchase from the collection of Elizabeth and Willard Clark, 2013.31.126",© 2014 Minneapolis Institute of Arts,,,,Yes,Yes,Yes,Fukami-avant-garde movement Sōdeisha 
